,KKTOWN 用戶,重覆檢查,誰做的,回覆(Y/N),備註,,,
,F363491,1,Yufi,,,,,
,K327974,1,Yufi,,,,,
,D490213,1,Don,,,,,
,A374048,1,Don,,,,,
,H450010,1,Don,,,,,
,M474934,1,Don,,,,,
,B487511,1,Don,,,,,
,H387310,1,Don,,,,,
,G297017,1,Don,,,,,
,E431155,1,Don,,,,,
,J282997,1,Don,,,,,
,H384010,1,Don,,,,,
,M357354,1,Don,,,,,
,D539042,1,Don,,,,,
,C229845,1,Don,,,,,
11/2,J487338,1,JK,,,,,
,M335552,1,JK,,,,,
,B313986,1,JK,,,,,
,F498681,1,JK,,,,,
, J308275,1,JK,,,,,
,M290245,1,JK,,,,,
,F438192,1,JK,,,,,
,E580309,1,JK,,,,,
,D450293,1,JK,,,,,
,D424081,1,JK,,,,,
,H547217,1,Yufi,,,,,
,B479162,1,Yufi,,,,,
,C313335,1,Yufi,,,,,
,B538602,1,Yufi,,,,,
,B396276,1,Yufi,,,,,
,G370332,1,Yufi,,,,,
,F555727,1,Yufi,,,,,
,M371654,1,Yufi,,,,,
,K288561,1,Yufi,,,,,
,K313674,1,Yufi,,,,,
,B410192,1,Yufi,,,,,
,K269355,1,Yufi,,,,,
,B318518,1,Yufi,,,,,
,E564937,1,Yufi,,,,,
,C233574,1,Yufi,,,,,
,A336637,1,Yufi,,,,,
, E477399,1,Yufi,,,,,
,F556706,1,Yufi,,,,,
,K371061,1,Yufi,,,,,
,A354710,1,AN,,,,,
,B485575,1,AN,,,,,
,J468391,1,AN,,,,,
,M290254,1,AN,,,,,
,A317574,1,AN,,,,,
,J489962,1,AN,,,,,
,C186249,1,AN,,,FALSE,,
,A203460,1,AN,,,,,
,H407407,1,AN,,,,,
,E561307,1,AN,,,,,
,B846209,1,AN,,,FALSE,,
,C186274,1,AN,,,,,
,E533939,1,AN,,,,,
,A357746,1,AN,,,,,
,J467225,1,AN,,,,,
,E861294,1,AN,,,FALSE,,
,C225566,1,AN,,,,,
,B846951,1,AN,,,FALSE,,
,B478381,1,AN,,,,,
,C389416,1,AN,,,FALSE,,
,A334217,1,AN,,,,,
,K452054,1,H,,,,,
,D449502,1,JK,Y,,,,
,C309826,1,JK,,已加入,,,
,E541056,1,JK,,,,,
,G345384,1,JK,Y,已有訂單，抱怨沒超取,,,
,E359292,1,JK,,,,,
,H409948,1,JK,Y,已註冊,,,
,A406168,1,Yufi,,,,,
,E586321,1,Yufi,,,,,
,H526955,1,Yufi,,,,,
,D453803,1,Yufi,,,,,
,M400980,1,Yufi,,,,,
,M332296,1,Yufi,,,,,
,J462088,1,Yufi,,,,,
,B367347,1,Yufi,,,,,
,F560864,1,Yufi,,,,,
,H479105,1,Yufi,,,,,
,F552075,1,Yufi,,,,,
,J480227,1,Yufi,,,,,
,B477259,1,Yufi,,,,,
,M481533,1,Yufi,,,,,
,D316875,1,Yufi,,,,,
,E560592,1,Yufi,,,,,
,G160254,1,Yufi,,,,,
,J306328,1,Yufi,,,,,
,M420098,1,Yufi,,,,,
,G175335,1,Yufi,,,,,
,M498726,1,Yufi,,,,,
,H538703,1,Yufi,,,,,
,C258973,1,Yufi,,,,,
,F372335,1,Yufi,,,,,
,B243102,1,Yufi,,,,,
,D398781,1,Don,,,,,
,K357608,1,Don,,,,,
,C220957,1,Don,,,,,
, M387659,1,Don,,,,,
,K357025,1,Don,,,,,
, C203643,1,Don,,,,,
,B278192,1,Don,,,,,
,A408903,1,Don,,,,,
,H512419,1,Don,,,,,
,F559642,1,Don,,,,,
, A385092,1,Don,,,,,
,D443683,1,Don,,,,,
,M464703,1,S,,,,,
,D341561,1,Don,,,,,
,J227733,1,Don,,,,,
, K299165,1,Don,,,,,
,B446261,1,Don,,,,,
,G375161,1,Don,,,,,
,A405893,1,Don,,,,,
,K394029,1,Don,,,,,
,K442220,1,Don,,,,,
,E556720,1,Don,,,,,
,B245401,1,Don,,,,,
,M487440,1,Don,,,,,
,H517341,1,Don,,,,,
,M396569,1,Don,,,,,
,H320958,1,Don,,,,,
,G374732,1,Don,,,,,
,E584770,1,Don,,,,,
,E450647,1,Don,,,,,
,M518361,1,Don,,,,,
,E416745,1,Don,,,,,
,B292228,1,Don,,,,,
,M517591,1,Don,,,,,
,M370015,1,Don,,,,,
,H580184,1,Don,,,,,
,J497651,1,Don,,,,,
,M269013,1,Don,,,,,
,J500599,1,Don,,,,,
,E432503,1,Don,,,,,
,E544477,1,Don,,,,,
,G202296,1,Don,,,,,
,H536030,1,Don,,,,,
,G299107,1,Don,,,,,
,G316146,1,Don,,,,,
,F564890,1,Don,,,,,
,K274195,1,Don,,,,,
,A380230,1,Don,,,,,
,H428362,1,Don,,,,,
,B282988,1,Don,,,,,
,D515722,1,Don,,,,,
,A212645,1,Don,,,,,
,C329120,1,Don,,,,,
,A317354,1,Don,,,,,
,E472482,1,Don,,,,,
,H454696,1,Don,,,,,
,A198455,1,Don,,,,,
,H484341,1,Don,,,,,
,C172040,1,Don,,,,,
,G312450,1,Don,,,,,
,G366548,1,Don,,,,,
,K340338,1,Don,,,,,
,E324598,1,Don,,,,,
,G338003,1,Don,,,,,
, K377671,1,Don,,,,,
,J495319,1,Don,,,,,
,F369493,1,Don,,,,,
,A231081,1,Don,,,,,
,E503887,1,Don,,,,,
,E405052,1,Don,,,,,
,M454253,1,Don,,,,,
,D426787,1,Don,,,,,
,M305038,1,Don,,,,,
,G124559,1,Don,,,,,
,D397968,1,Don,,,,,
,D539823,1,Don,,,,,
,K294149,1,Don,,,,,
,J498949,1,Don,,,,,
,H551166,1,Don,,,,,
,K434377,1,Don,,,,,
,M303212,1,Yufi,,,,,
,E511554,1,Yufi,,,,,
,J501314,1,Yufi,,,,,
,J272899,1,Yufi,,,,,
,F559412,1,Yufi,,,,,
,G332712,1,Yufi,,,,,
,E350580,1,Yufi,,,,,
,E521399,1,Yufi,,,,,
,J501325,1,Yufi,,,,,
,D349831,1,Yufi,,,,,
,F526327,1,Yufi,,,,,
,H385407,1,Yufi,,,,,
,F515577,1,Yufi,,,,,
,B296034,1,Yufi,,,,,
,K338281,1,Yufi,,,,,
,E388046,1,Yufi,,,,,
,C361988,1,Yufi,,,,,
,E567157,1,Yufi,,,,,
,M469136,1,Yufi,,,,,
,K285822,1,Yufi,,,,,
,G296225,1,Yufi,,,,,
,C276078,1,Yufi,,,,,
,E454332,1,Yufi,,,,,
,F369453,1,Yufi,,,,,
,H580591,1,Yufi,,,,,
,M358069,1,Yufi,,,,,
,F377967,1,Yufi,,,,,
,A135898,1,Yufi,,,,,
,B234863,1,Yufi,,,,,
,F562998,1,Yufi,,,,,
,D318987,1,Yufi,,,,,
,D426270,1,Yufi,,,,,
,K365385,1,Yufi,,,,,
,A172748,1,Yufi,,,,,
,A401504,1,Yufi,,,,,
,G137231,1,Yufi,,,,,
,C292017,1,Yufi,,,,,
,A377326,1,Yufi,,,,,
,K451570,1,Yufi,,,,,
,A189831,1,Yufi,,,,,
,J482438,1,AN,,,,,
,K367299,1,AN,,,,,
,B305736,1,AN,,,,,
,M439788,1,AN,,,,,
,K428404,1,AN,,,,,
,A248010,1,AN,,,,,
,H397870,1,AN,,,,,
,B293438,1,AN,,,,,
,G276953,1,AN,,,,,
,M519329,1,AN,,,,,
,H423335,1,AN,,,,,
,K390157,1,AN,,,,,
,A192966,1,AN,,,,,
,C340945,1,AN,,,,,
,D502544,1,AN,,,,,
,H568337,1,AN,,,,,
,K438821,1,AN,,,,,
,A197146,1,AN,,,,,
,G375194,1,AN,,,,,
,D437908,1,AN,,,,,
,A356712,1,AN,,,,,
,A281450,1,AN,,,,,
,K413862,1,AN,,,,,
,E497078,1,AN,,,,,
,C174581,1,AN,,,,,
,A407840,1,AN,,,,,
,G116672,1,AN,,,,,
,K330229,1,AN,,,,,
,D540824,1,AN,,,,,
,B395881,1,AN,,,,,
,J475244,1,AN,,,,,
,J280500,1,AN,,,,,
,K452087,1,AN,,,,,
,A358098,1,AN,,,,,
,J253264,1,AN,,,,,
,E429824,1,AN,,,,,
,E369071,1,AN,,,,,
,H532059,1,AN,,,,,
,C250976,1,AN,,,,,
,M305302,1,AN,,,,,
,B312941,1,AN,,,,,
,H573353,1,AN,,,,,
,B277543,1,AN,,,,,
,B483166,1,AN,,,,,
,B476357,1,AN,,,,,
,A289601,1,AN,,,,,
,D519726,1,AN,,,,,
,J443102,1,AN,,,,,
,G358353,1,AN,,,,,
,K299220,1,AN,,,,,
,B420356,1,AN,,,,,
,A242620,1,AN,,,,,
,A284706,1,AN,,,,,
,C246477,1,AN,,,,,
,H404866,1,AN,,,,,
,D476683,1,AN,,,,,
,J419166,1,AN,,,,,
,G368297,1,AN,,,,,
,C379687,1,AN,,,,,
,G190559,1,AN,,,,,
,M514676,1,AN,,,,,
,D509529,1,AN,,,,,
,M513312,1,AN,,,,,
,A404793,1,AN,,,,,
,D534367,1,AN,,,,,
,F540998,1,AN,,,,,
,G258099,1,AN,,,,,
,H458381,1,AN,,,,,
,F388373,1,AN,,,,,
,F385766,1,AN,,,,,
,H551562,1,AN,,,,,
,C269335,1,AN,,,,,
,K409286,1,AN,,,,,
,H574442,1,AN,,,,,
,B310752,1,AN,,,,,
,H418506,1,AN,,,,,
,D327435,1,AN,,,,,
,C142263,1,AN,,,,,
,K424070,1,AN,,,,,
,A382562,1,AN,,,,,
,B334182,1,AN,,,,,
,E416283,1,AN,,,,,
,J341968,1,AN,,,,,
,A404463,1,AN,,,,,
,C215600,1,AN,,,,,
,F477033,1,AN,,,,,
,J492613,1,AN,,,,,
,B484871,1,AN,,,,,
,M443066,1,AN,,,,,
,K411618,1,AN,,,,,
,C372460,1,AN,,,,,
,M355077,1,Don,,,,,
,A329058,1,Don,,,,,
,J487817,1,Don,,,,,
,G370717,1,Don,,,,,
,B474894,1,Don,,,,,
,H557711,1,Don,,,,,
,E581855,1,Don,,,,,
,G360377,1,Don,,,,,
,D530407,1,Don,,,,,
,C213092,1,Don,,,,,
,D330691,1,Don,,,,,
,D398968,1,Don,,,,,
,J449361,1,Don,,,,,
,J477224,1,Don,,,,,
,J419342,1,Don,,,,,
,K426761,1,Don,,,,,
,G368385,1,Don,,,,,
,M347531,1,Don,,,,,
,E447468,1,Don,,,,,
,B304515,1,Don,,,,,
,G265436,1,Don,,,,,
,K199802,1,Don,,,,,
,J372218,1,Don,,,,,
,H570504,1,Don,,,,,
,M518350,1,Don,,,,,
,C320419,1,Don,,,,,
,J377498,1,Yufi,,,,,
,K430560,1,Yufi,,,,,
,A387105,1,Yufi,,,,,
,B478271,1,Yufi,,,,,
,G239498,1,Yufi,,,,,
,H387442,1,Yufi,,,,,
,C248402,1,Yufi,,,,,
,G329291,1,Yufi,,,,,
,C3385154,1,Yufi,,,,,
,M518878,1,Yufi,,,,,
,C243331,1,AN,,,,,
,K309549,1,AN,,,,,
,M458752,1,AN,,,,,
,A257855,1,AN,,,,,
,F392421,1,AN,,,,,
,B283725,1,AN,,,,,
,H572374,1,AN,,,,,
,D473064,1,AN,,,,,
,J492976,1,AN,,,,,
,B293251,1,AN,,,,,
,C335599,1,AN,,,,,
,J310398,1,AN,,,,,
,H576389,1,AN,,,,,
,J497299,1,AN,,,,,
,H512138,1,AN,,,,,
,J494054,1,AN,,,,,
,K446928,1,AN,,,,,
,A335339,1,AN,,,,,
,D410034,1,AN,,,,,
,F364283,1,AN,,,,,
,G369925,1,AN,,,,,
,J318571,1,AN,,,,,
,D537172,1,AN,,,,,
,B438759,1,AN,,,,,
,E578973,1,AN,,,,,
,C247027,1,AN,,,,,
,F558004,1,AN,,,,,
,A390339,1,AN,,,,,
,G254436,1,AN,,,,,
,B469966,1,AN,,,,,
,D535302,1,AN,,,,,
,J429011,1,AN,,,,,
,H532224,1,AN,,,,,
,J493317,1,AN,,,,,
,B461980,1,AN,,,,,
,G353799,1,AN,,,,,
,A179326,1,AN,,,,,
,B410302,1,AN,,,,,
,D287648,1,AN,,,,,
,B479679,1,AN,,,,,
,G347705,1,AN,,,,,
,B486356,1,AN,,,,,
,D496296,1,AN,,,,,
,D356783,1,AN,,,,,
,K258355,1,AN,,,,,
,E581624,1,AN,,,,,
,K399122,1,AN,,,,,
,D456883,1,AN,,,,,
,D437820,1,AN,,,,,
,D440570,1,AN,,,,,
,F432087,1,AN,,,,,
,G231336,1,AN,,,,,
,F384248,1,AN,,,,,
,M439348,1,AN,,,,,
,A407675,1,AN,,,,,
,G354745,1,AN,,,,,
,J353309,1,AN,,,,,
,C319220,1,AN,,,,,
,J493647,1,AN,,,,,
,A313229,1,AN,,,,,
,J496749,1,AN,,,,,
,E568248,1,AN,,,,,
,F463679,1,AN,,,,,
,G266448,1,AN,,,,,
,G162784,1,AN,,,,,
,M349511,1,AN,,,,,
,G364458,1,AN,,,,,
,A391714,1,AN,,,,,
,H440572,1,AN,,,,,
,B354697,1,AN,,,,,
,J490952,1,AN,,,,,
,E582174,1,AN,,,,,
,H554807,1,AN,,,,,
,K321660,1,AN,,,,,
,D442649,1,AN,,,,,
,A209081,1,AN,,,,,
,A876415,1,AN,,,FALSE,,
,M518042,1,AN,,,,,
,B348195,1,AN,,,FALSE,,
,E816495,1,AN,,,FALSE,,
,G319456,1,AN,,,FALSE,,
,H580965,1,AN,,,,,
,D510816,1,AN,,,,,
,G361224,1,AN,,,,,
,E816429,1,AN,,,FALSE,,
,K211473,1,AN,,,,,
,D894531,1,AN,,,FALSE,,
,E393425,1,AN,,,,,
11/3,H568161,1,AN,,,,,
,B257534,1,AN,,,,,
,D468194,1,AN,,,FALSE,,
,G375183,1,AN,,,,,
,B240352,1,AN,,,,,
,G292023,1,AN,,,,,
,F493027,1,AN,,,,,
,J472318,1,AN,,,,,
,C210826,1,AN,,,,,
,E507836,1,AN,,,,,
,E422707,1,AN,,,,,
,C293964,1,AN,,,,,
,D411926,1,AN,,,,,
,M377297,1,AN,,,,,
,C312818,1,AN,,,,,
,H566335,1,AN,,,,,
,C327690,1,AN,,,,,
,E526173,1,AN,,,,,
,G201471,1,AN,,,,,
,C360283,1,AN,,,,,
,F493687,1,AN,,,,,
,M476528,1,AN,,,,,
,C314820,1,AN,,,,,
,F336156,1,AN,,,,,
,D371380,1,AN,,,,,
,J490754,1,AN,,,,,
,H386540,1,AN,,,,,
,D350755,1,AN,,,,,
,B292976,1,AN,,,,,
,A393958,1,AN,,,,,
,F377769,1,AN,,,,,
,G354154,1,AN,,,FALSE,,
,F550161,1,AN,,,,,
,H472186,1,AN,,,,,
,J355069,1,AN,,,,,
,G342161,1,AN,,,,,
,H419397,1,AN,,,,,
,A184859,1,AN,,,,,
,G155502,1,AN,,,,,
,C122364,1,AN,,,,,
,G228564,1,AN,,,,,
,K202552,1,AN,,,,,
,H558481,1,AN,,,,,
,H307296,1,AN,,,,,
,D533872,1,AN,,,,,
,H569844,1,AN,,,,,
,B311027,1,AN,,,,,
,G185785,1,AN,,,,,
,H544500,1,AN,,,,,
,B329287,1,AN,,,,,
,H571923,1,AN,,,,,
,E384207,1,AN,,,,,
,K315874,1,AN,,,,,
,F530240,1,AN,,,,,
,H363880,1,AN,,,,,
,J350383,1,AN,,,,,
,M253921,1,AN,,,,,
,E371260,1,AN,,,,,
,F354372,1,AN,,,,,
,D515733,1,AN,,,,,
,H468842,1,AN,,,,,
,B272428,1,AN,,,,,
,F362259,1,AN,,,,,
,D318734,1,AN,,,,,
,K387275,1,AN,,,,,
,G370145,1,AN,,,,,
,C333762,1,AN,,,,,
,E514414,1,AN,,,,,
,J421355,1,AN,,,,,
,D405447,1,AN,,,,,
,K317821,1,AN,,,,,
,J465465,1,AN,,,,,
,D417096,1,AN,,,,,
,M405974,1,AN,,,,,
,J377795,1,AN,,,,,
,J467313,1,AN,,,,,
,B294769,1,AN,,,,,
,C126863,1,AN,,,,,
,G362181,1,AN,,,,,
,M343175,1,AN,,,,,
,K433992,1,AN,,,,,
,H483340,1,AN,,,,,
,B456656,1,AN,,,,,
,F425740,1,AN,,,,,
,K275306,1,H,,,,,
,J500962,1,H,,,,,
,h403051,1,H,,,,,
,J325435,1,H,,,,,
,C324137,1,H,,,,,
,M506316,1,H,,,,,
,F364756,1,H,,,,,
,G291726,1,H,,,,,
,E525018,1,H,,,,,
,A308059,1,H,,,,,
,D516910,1,H,,,,,
,C360327,1,H,,,,,
,J282986,1,H,,,,,
,H578567,1,H,,,,,
,G357308,1,H,,,,,
,F555100,1,H,,,,,
,K411431,1,H,,,,,
,M402982,1,H,,,,,
,G288899,1,H,,,,,
,D395602,1,H,,,,,
,M329447,1,H,,,,,
,F474514,1,H,,,,,
,J310090,1,H,,,,,
,E397638,1,H,,,,,
,B335128,1,H,,,,,
,F443956,1,H,,,,,
,M358498,1,H,,,,,
,E343408,1,H,,,,,
,M516711,1,H,,,,,
,B237426,1,H,,,,,
,M517217,1,H,,,,,
,F543374,1,H,,,,,
,E360469,1,H,,,,,
,K422904,1,H,,,,,
,M517261,1,H,,,,,
,G255305,1,H,,,,,
,G190416,1,H,,,,,
,M393519,1,H,,,,,
,A345096,1,H,,,,,
,D420121,1,H,,,,,
,A187196,1,H,,,,,
,E549834,1,H,,,,,
,C291995,1,H,,,,,
,H560153,1,H,,,,,
,H577082,1,H,,,,,
,G343558,1,H,,,,,
,A399678,1,H,,,,,
,M441923,1,H,,,,,
,B255015,1,H,,,,,
,G354569,1,H,,,,,
,M515468,1,H,,,,,
,C385561,1,H,,,,,
,F462634,1,H,,,,,
,F548851,1,H,,,,,
,M507504,1,H,,,,,
,F392641,1,H,,,,,
,G305344,1,H,,,,,
,F470290,1,H,,,,,
,F382554,1,H,,,,,
,A213217,1,H,,,,,
,G253644,1,H,,,,,
,B298300,1,H,,,,,
,E584484,1,H,,,,,
,H542696,1,H,,,,,
,K412487,1,H,,,,,
,B462574,1,H,,,,,
,J357808,1,H,,,,,
,E454574,1,H,,,,,
,C163329,1,H,,,,,
,C347501,1,H,,,,,
,E583670,1,H,,,,,
,E585485,1,H,,,,,
,J4333378,1,H,,,,,
,B482011,1,H,,,,,
,M432880,1,H,,,,,
,M370191,1,H,,,,,
,J280995,1,H,,,,,
,H569734,1,H,,,,,
,G298700,1,H,,,,,
,K452109,1,H,,,,,
,E442903,1,H,,,,,
,G200723,1,H,,,,,
,J404998,1,H,,,,,
,D352405,1,H,,,,,
,B405209,1,H,,,,,
,F423672,1,H,,,,,
,A178886,1,H,,,,,
,G375216,1,H,,,,,
,A408775,1,H,,,,,
,E385890,1,H,,,,,
,F550260,1,H,,,,,
,K349105,1,H,,,,,
,G166546,1,H,,,,,
,G110017,1,H,,,,,
,A247944,1,H,,,,,
,E373702,1,H,,,,,
,J228360,1,H,,,,,
,H459393,1,H,,,,,
,C224618,1,H,,,,,
,M335651,1,H,,,,,
,M446344,1,H,Y,已填表,,,
,A407544,1,H,,,,,
,F523420,1,AN,,,,,
,J400499,1,AN,,,,,
,H528451,1,AN,,,,,
,G348937,1,AN,,,,,
,K394953,1,AN,,,,,
,D296613,1,AN,,,,,
,G239773,1,AN,,,,,
,J336512,1,AN,,,,,
,K320560,1,AN,,,,,
,D338875,1,AN,,,,,
,D413026,1,AN,,,,,
,H563376,1,AN,,,,,
,M314410,1,AN,,,,,
,C197010,1,AN,,,,,
,F484502,1,AN,,,,,
,A350574,1,AN,,,,,
,K296371,1,AN,,,,,
,E365056,1,AN,,,,,
,G251609,1,AN,,,,,
,C351560,1,AN,,,,,
,B471253,1,AN,,,,,
,E384196,1,AN,,,,,
,F521000,1,AN,,,,,
,B382967,1,AN,,,,,
,J278960,1,AN,,,,,
,C249216,1,AN,,,,,
,M515886,1,AN,,,,,
,C257059,1,AN,,,,,
,D425083,1,AN,,,FALSE,,
,J387079,1,AN,,,,,
,H371712,1,AN,,,,,
,D352955,1,AN,,,,,
,G257362,1,AN,,,,,
,B214337,1,AN,,,,,
,M362711,1,AN,,,,,
,E464881,1,AN,,,,,
,B305714,1,AN,,,,,
,J271491,1,AN,,,,,
,J312895,1,AN,,,,,
,J314358,1,AN,,,,,
,G210172,1,AN,,,,,
,H479193,1,AN,,,,,
,C337062,1,AN,,,,,
,K370940,1,AN,,,,,
,A207332,1,AN,,,,,
,J237996,1,AN,,,,,
,H546964,1,AN,,,,,
,M345529,1,AN,,,,,
,J492811,1,AN,,,,,
,E432013,1,AN,,,,,
,M468795,1,AN,,,,,
,G261113,1,AN,,,,,
,K432430,1,AN,,,,,
,E572824,1,AN,,,,,
,E582460,1,AN,,,,,
,J388190,1,AN,,,,,
,D302971,1,AN,,,,,
,A385114,1,AN,,,,,
,K365473,1,AN,,,,,
,D457389,1,AN,,,,,
,H504548,1,AN,,,,,
,G202109,1,AN,,,,,
,J407550,1,AN,,,,,
,A357966,1,AN,,,,,
,E475386,1,AN,,,,,
,K435422,1,AN,,,,,
,K408098,1,AN,,,,,
,G290846,1,AN,,,,,
,F332306,1,AN,,,,,
,J389719,1,AN,,,,,
,B373485,1,AN,,,,,
,B478227,1,AN,,,,,
,G221821,1,AN,,,,,
,G362467,1,AN,,,,,
,B414955,1,AN,,,,,
,K388903,1,AN,,,,,
,A391219,1,AN,,,,,
,C377267,1,AN,,,,,
,F557630,1,AN,,,,,
,D415567,1,AN,,,,,
,M322660,1,AN,,,,,
,M287603,1,AN,,,,,
,G329720,1,AN,,,,,
,K408395,1,AN,,,,,
,A230333,1,AN,,,,,
,D538492,1,AN,,,,,
,G345978,1,AN,,,,,
,D421430,1,AN,,,,,
,J279169,1,AN,,,,,
,B460704,1,AN,,,,,
,F524960,1,AN,,,,,
,A199093,1,AN,,,,,
,C342529,1,AN,,,,,
,F542208,1,AN,,,,,
,F511705,1,AN,,,,,
,E418274,1,AN,,,,,
,H392282,1,AN,,,,,
,F529404,1,AN,,,,,
,K434751,1,AN,,,,,
,B395606,1,H,,,,,
,J444279,1,H,,,,,
,B486147,1,H,,,,,
,H375342,1,H,,,,,
,G101723,1,H,,,,,
,E586310,1,H,,,,,
,B453224,1,H,,,,,
,A328156,1,H,,,,,
,M345749,1,H,,,,,
,E494647,1,H,,,,,
,G205024,1,H,,,,,
,C386397,1,H,,,,,
,G168757,1,H,,,,,
,B305802,1,H,,,,,
,A328717,1,H,,,,,
,K338292,1,H,,,,,
,D317425,1,H,,,,,
,H435039,1,H,,,,,
,K362459,1,H,,,,,
,M409879,1,H,,,,,
,K334552,1,H,,,,,
,D280300,1,H,,,,,
,E580645,1,H,,,,,
,A303494,1,H,,,,,
,A341532,1,H,,,,,
,G333977,1,H,,,,,
,B300533,1,H,,,,,
,A194440,1,H,,,,,
,C191598,1,H,,,,,
,A408544,1,H,,,,,
,M519131,1,H,,,,,
,E393777,1,H,,,,,
,E432277,1,H,,,,,
,G224021,1,H,,,,,
,E47269,1,H,,,,,
,M519120,1,H,,,,,
,D466211,1,H,,,,,
,H433818,1,H,,,,,
,F296259,1,H,,,,,
,D329371,1,H,,,,,
,A386368,1,H,,,,,
,A250903,1,H,,,,,
,F523024,1,H,,,,,
,J465014,1,H,,,,,
,F413255,1,H,,,,,
,G130785,1,H,,,,,
,G353513,1,H,,,,,
,C366839,1,H,,,,,
,G369221,1,H,,,,,
,D286218,1,H,,,,,
,M518823,1,H,,,,,
,E586112,1,H,,,,,
,B486730,1,H,,,,,
,A408511,1,H,,,,,
,M443979,1,H,,,,,
,D535995,1,H,,,,,
,K451790,1,H,,,,,
,C375331,1,H,,,,,
,A228562,1,H,,,,,
,J390269,1,H,,,,,
,M394831,1,H,,,,,
,G337233,1,H,,,,,
,G285445,1,H,,,,,
,F455825,1,H,,,,,
,C200090,1,H,,,,,
,G372147,1,H,,,,,
,H550990,1,H,,,,,
,B487335,1,H,,,,,
,J500984,1,H,,,,,
,M466639,1,H,,,,,
,E548800,1,H,,,,,
,C379016,1,H,,,,,
,A400393,1,H,,,,,
,F564560,1,H,,,,,
,J493856,1,H,,,,,
,B287410,1,H,,,,,
,G158263,1,H,,,,,
,F562712,1,H,,,,,
,M518977,1,H,,,,,
,J498619,1,H,,,,,
,J484770,1,H,,,,,
,F447883,1,H,,,,,
,G368242,1,H,,,,,
,E586002,1,H,,,,,
,E387859,1,H,,,,,
,M511882,1,H,,,,,
,A303505,1,H,,,,,
,C361306,1,H,,,,,
,G168911,1,H,,,,,
,C386078,1,H,,,,,
,K451669,1,H,,,,,
,G366680,1,H,,,,,
,K293599,1,H,,,,,
,K437138,1,H,,,,,
,H540089,1,H,,,,,
,C328031,1,H,,,,,
,G359915,1,H,,,,,
,E579864,1,H,,,,,
,M480895,1,H,,,,,
,H546238,1,H,,,,,
,M513103,1,H,,,,,
,A208344,1,H,,,,,
,K353692,1,H,,,,,
,F541658,1,H,,,,,
,A387875,1,H,,,,,
,C386001,1,H,,,,,
,H386342,1,H,,,,,
,D497847,1,H,,,,,
,H410762,1,H,,,,,
,C385979,1,H,,,,,
,F551316,1,H,,,,,
,H580404,1,H,,,,,
,G374677,1,H,,,,,
,H429341,1,H,,,,,
,K375274,1,H,,,,,
,D428448,1,H,,,,,
,C292941,1,H,,,,,
,B375580,1,H,,,,,
,G328400,1,H,,,,,
,G251895,1,H,,,,,
,M346519,1,H,,,,,
,B298641,1,H,,,,,
,C123827,1,H,,,,,
,H452452,1,H,,,,,
,B485597,1,H,,,,,
,E540110,1,H,,,,,
,K408582,1,H,,,,,
,G374611,1,H,,,,,
,E407813,1,H,,,,,
,H516032,1,H,,,,,
,D527272,1,H,,,,,
,C382437,1,H,,,,,
,M277439,1,H,,,,,
,F564285,1,H,,,,,
,J354530,1,H,,,,,
,J317823,1,H,,,,,
,J322036,1,H,,,,,
,F564252,1,H,,,,,
,J465729,1,H,,,,,
,A242246,1,H,,,,,
,G114802,1,H,,,,,
,J377707,1,H,,,,,
,J452496,1,H,,,,,
,D351525,1,H,,,,,
,C258907,1,H,,,,,
,K267089,1,H,,,,,
,C262647,1,H,,,,,
,B268534,1,H,,,,,
,G191945,1,H,,,,,
,M482787,1,H,,,,,
,A142784,1,H,,,,,
,M500662,1,H,,,,,
,F364327,1,H,,,,,
,E404887,1,H,,,,,
,F466836,1,H,,,,,
,H383108,1,H,,,,,
,B282504,1,H,,,,,
,F557575,1,H,,,,,
,C270589,1,H,,,,,
,A408027,1,H,,,,,
,E505251,1,H,,,,,
,F375932,1,H,,,,,
,G167745,1,H,,,,,
,A351014,1,H,,,,,
,E536612,1,H,,,,,
,K365044,1,H,,,,,
,M314223,1,H,,,,,
,H410674,1,H,,,,,
,H392678,1,H,,,,,
,E583923,1,H,,,,,
,D331615,1,H,,,,,
,F472820,1,H,,,,,
,G225176,1,H,,,,,
,J332013,1,H,,,,,
,D538789,1,H,,,,,
,B349263,1,H,,,,,
,F504940,1,H,,,,,
,J325688,1,H,,,,,
,C210386,1,H,,,,,
,M31562,1,H,,,,,
,H580041,1,H,,,,,
,C307428,1,H,,,,,
,C138127,1,H,,,,,
,D397725,1,H,,,,,
,B424976,1,H,,,,,
,J346500,1,H,,,,,
,K398253,1,H,,,,,
,K450052,1,H,,,,,
,F564967,1,H,,,,,
,M372061,1,H,,,,,
,C178728,1,H,,,,,
,E583703,1,H,,,,,
,D353571,1,H,,,,,
,M364669,1,H,,,,,
,B316758,1,H,,,,,
,A343842,1,H,,,,,
,C367455,1,H,,,,,
,D456993,1,H,,,,,
,M415643,1,H,,,,,
,J274670,1,H,,,,,
,E373900,1,H,,,,,
,A228859,1,H,,,,,
,H567556,1,H,,,,,
,H579766,1,H,,,,,
,C385319,1,H,,,,,
,E390510,1,H,,,,,
,K450866,1,H,,,,,
,E391709,1,H,,,,,
,E558150,1,H,,,,,
,M472733,1,H,,,,,
,J418902,1,H,,,,,
,E407043,1,H,,,,,
,A182791,1,H,,,,,
,M366605,1,H,,,,,
,K450844,1,H,,,,,
